peak_id	direction	cytoband	q_value	residual_q	chrom	start	end	gene
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	CDC25B
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	CENPB
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	CSNK2A1
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	FKBP1A
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	GNRH2
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	IDH3B
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	ITPA
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	OXT
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	PDYN
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	PTPRA
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	SIGLEC1
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	SNRPB
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	SOX12
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	TCF15
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	TGM3
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	ATRN
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	PSMF1
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	SNPH
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	ProSAPiP1
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	SIRPB1
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	NOP56
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	RBCK1
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	RNF24
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	UBOX5
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	SPEF1
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	C20orf194
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	SNORD57
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	SNORD56
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	SDCBP2
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	ANGPT4
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	SMOX
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	C20orf27
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	C20orf29
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	C20orf46
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	SIRPG
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	NSFL1C
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	CPXM1
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	MAVS
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	EBF4
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	TRIB3
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	FASTKD5
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	GFRA4
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	VPS16
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	FAM113A
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	MRPS26
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	DDRGK1
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	ZNF343
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	NRSN2
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	PANK2
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	ADAM33
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	DEFB126
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	FAM110A
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	SLC4A11
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	ZCCHC3
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	SCRT2
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	C20orf54
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	HSPA12B
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	TMC2
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	TBC1D20
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	SIRPD
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	C20orf141
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	C20orf96
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	SRXN1
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	DEFB127
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	DEFB129
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	SIRPA
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	STK35
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	DEFB125
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	DEFB128
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	SIRPB2
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	RSPO4
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	TGM6
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	DEFB132
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	C20orf202
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	RAD21L1
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	SNORA51
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	SNORD86
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	SNORD110
amp:20p13	amp	20p13	0.10474	0.10474	20	1	4379519	SNORD119
amp:1p33	amp	1p33	0.04112	0.12227	1	46359580	47048260	FAAH
amp:1p33	amp	1p33	0.04112	0.12227	1	46359580	47048260	UQCRH
amp:1p33	amp	1p33	0.04112	0.12227	1	46359580	47048260	RAD54L
amp:1p33	amp	1p33	0.04112	0.12227	1	46359580	47048260	PIK3R3
amp:1p33	amp	1p33	0.04112	0.12227	1	46359580	47048260	MKNK1
amp:1p33	amp	1p33	0.04112	0.12227	1	46359580	47048260	TSPAN1
amp:1p33	amp	1p33	0.04112	0.12227	1	46359580	47048260	LRRC41
amp:1p33	amp	1p33	0.04112	0.12227	1	46359580	47048260	MAST2
amp:1p33	amp	1p33	0.04112	0.12227	1	46359580	47048260	POMGNT1
amp:1p33	amp	1p33	0.04112	0.12227	1	46359580	47048260	DMBX1
amp:1p33	amp	1p33	0.04112	0.12227	1	46359580	47048260	KNCN
amp:1p33	amp	1p33	0.04112	0.12227	1	46359580	47048260	NSUN4
amp:1p33	amp	1p33	0.04112	0.12227	1	46359580	47048260	C1orf190
amp:6q25.1	amp	6q25.1	0.13413	0.13413	6	151944152	152042501	ESR1
amp:12q13.11	amp	12q13.11	0.00098357	0.13798	12	48059986	48382281	COL2A1
amp:12q13.11	amp	12q13.11	0.00098357	0.13798	12	48059986	48382281	VDR
amp:12q13.11	amp	12q13.11	0.00098357	0.13798	12	48059986	48382281	ENDOU
amp:12q13.11	amp	12q13.11	0.00098357	0.13798	12	48059986	48382281	RAPGEF3
amp:12q13.11	amp	12q13.11	0.00098357	0.13798	12	48059986	48382281	HDAC7
amp:12q13.11	amp	12q13.11	0.00098357	0.13798	12	48059986	48382281	SLC48A1
amp:12q13.11	amp	12q13.11	0.00098357	0.13798	12	48059986	48382281	TMEM106C
amp:12q13.11	amp	12q13.11	0.00098357	0.13798	12	48059986	48382281	RPAP3
amp:13q34	amp	13q34	0.14153	0.14153	13	109135605	115169878	ATP4B
amp:13q34	amp	13q34	0.14153	0.14153	13	109135605	115169878	COL4A1
amp:13q34	amp	13q34	0.14153	0.14153	13	109135605	115169878	COL4A2
amp:13q34	amp	13q34	0.14153	0.14153	13	109135605	115169878	F7
amp:13q34	amp	13q34	0.14153	0.14153	13	109135605	115169878	F10
amp:13q34	amp	13q34	0.14153	0.14153	13	109135605	115169878	GAS6
amp:13q34	amp	13q34	0.14153	0.14153	13	109135605	115169878	ING1
amp:13q34	amp	13q34	0.14153	0.14153	13	109135605	115169878	LAMP1
amp:13q34	amp	13q34	0.14153	0.14153	13	109135605	115169878	GRK1
amp:13q34	amp	13q34	0.14153	0.14153	13	109135605	115169878	SOX1
amp:13q34	amp	13q34	0.14153	0.14153	13	109135605	115169878	TFDP1
amp:13q34	amp	13q34	0.14153	0.14153	13	109135605	115169878	CUL4A
amp:13q34	amp	13q34	0.14153	0.14153	13	109135605	115169878	IRS2
amp:13q34	amp	13q34	0.14153	0.14153	13	109135605	115169878	PROZ
amp:13q34	amp	13q34	0.14153	0.14153	13	109135605	115169878	ARHGEF7
amp:13q34	amp	13q34	0.14153	0.14153	13	109135605	115169878	CDC16
amp:13q34	amp	13q34	0.14153	0.14153	13	109135605	115169878	TUBGCP3
amp:13q34	amp	13q34	0.14153	0.14153	13	109135605	115169878	RASA3
amp:13q34	amp	13q34	0.14153	0.14153	13	109135605	115169878	MYO16
amp:13q34	amp	13q34	0.14153	0.14153	13	109135605	115169878	ATP11A
amp:13q34	amp	13q34	0.14153	0.14153	13	109135605	115169878	MCF2L
amp:13q34	amp	13q34	0.14153	0.14153	13	109135605	115169878	TMCO3
amp:13q34	amp	13q34	0.14153	0.14153	13	109135605	115169878	DCUN1D2
amp:13q34	amp	13q34	0.14153	0.14153	13	109135605	115169878	ANKRD10
amp:13q34	amp	13q34	0.14153	0.14153	13	109135605	115169878	RAB20
amp:13q34	amp	13q34	0.14153	0.14153	13	109135605	115169878	CARKD
amp:13q34	amp	13q34	0.14153	0.14153	13	109135605	115169878	PCID2
amp:13q34	amp	13q34	0.14153	0.14153	13	109135605	115169878	UPF3A
amp:13q34	amp	13q34	0.14153	0.14153	13	109135605	115169878	CARS2
amp:13q34	amp	13q34	0.14153	0.14153	13	109135605	115169878	GRTP1
amp:13q34	amp	13q34	0.14153	0.14153	13	109135605	115169878	ADPRHL1
amp:13q34	amp	13q34	0.14153	0.14153	13	109135605	115169878	C13orf16
amp:13q34	amp	13q34	0.14153	0.14153	13	109135605	115169878	C13orf28
amp:13q34	amp	13q34	0.14153	0.14153	13	109135605	115169878	C13orf29
amp:13q34	amp	13q34	0.14153	0.14153	13	109135605	115169878	ZNF828
amp:13q34	amp	13q34	0.14153	0.14153	13	109135605	115169878	FAM70B
amp:13q34	amp	13q34	0.14153	0.14153	13	109135605	115169878	C13orf35
amp:13q34	amp	13q34	0.14153	0.14153	13	109135605	115169878	FLJ44054
amp:13q34	amp	13q34	0.14153	0.14153	13	109135605	115169878	LOC100130386
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	hsa-mir-1184-3
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	hsa-mir-1184-2
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	hsa-mir-3202-2
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	hsa-mir-3202-1
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	hsa-mir-718
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	hsa-mir-1184-1
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	ABCD1
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	ARHGAP4
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	ATP6AP1
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	AVPR2
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	CLIC2
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	CTAG1B|1485|2of2
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	TEX28
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	DKC1
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	DNASE1L1
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	DUSP9
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	EMD
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	F8
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	FLNA
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	G6PD
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	OPN1MW|2652|2of2
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	GDI1
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	HCFC1
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	IDH3G
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	IRAK1
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	L1CAM
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	MECP2
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	MPP1
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	MTCP1
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	PLXNB3
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	OPN1LW
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	RENBP
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	RPL10
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	SLC6A8
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	SSR4
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	TAZ
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	VBP1
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	NAA10
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	F8A1|8263|3of3
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	UBL4A
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	TMEM187
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	LAGE3
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	SLC10A3
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	TKTL1
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	IKBKG
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	FAM50A
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	BCAP31
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	SRPK3
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	SNORA70
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	CTAG2
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	TMLHE
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	PLXNA3
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	PDZD4
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	FAM3A
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	FUNDC2
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	BRCC3
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	RAB39B
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	GAB3
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	PNCK
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	NCRNA00204B|286967|2of2
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	H2AFB1|474382|3of3
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	SNORA36A
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	SNORA56
amp:Xq28	amp	Xq28	0.14601	0.14601	X	152874921	154883395	MTCP1NB
amp:12p12.1	amp	12p12.1	0.17921	0.17921	12	24643054	25712073	BCAT1
amp:12p12.1	amp	12p12.1	0.17921	0.17921	12	24643054	25712073	KRAS
amp:12p12.1	amp	12p12.1	0.17921	0.17921	12	24643054	25712073	LRMP
amp:12p12.1	amp	12p12.1	0.17921	0.17921	12	24643054	25712073	SOX5
amp:12p12.1	amp	12p12.1	0.17921	0.17921	12	24643054	25712073	CASC1
amp:12p12.1	amp	12p12.1	0.17921	0.17921	12	24643054	25712073	DAD1L
amp:12p12.1	amp	12p12.1	0.17921	0.17921	12	24643054	25712073	LYRM5
amp:12p12.1	amp	12p12.1	0.17921	0.17921	12	24643054	25712073	IFLTD1
amp:12p12.1	amp	12p12.1	0.17921	0.17921	12	24643054	25712073	C12orf77
amp:8p11.22	amp	8p11.22	0.004357	0.1906	8	38291467	38870624	FGFR1
amp:8p11.22	amp	8p11.22	0.004357	0.1906	8	38291467	38870624	TACC1
amp:8p11.22	amp	8p11.22	0.004357	0.1906	8	38291467	38870624	ADAM9
amp:8p11.22	amp	8p11.22	0.004357	0.1906	8	38291467	38870624	PLEKHA2
amp:8p11.22	amp	8p11.22	0.004357	0.1906	8	38291467	38870624	TM2D2
amp:8p11.22	amp	8p11.22	0.004357	0.1906	8	38291467	38870624	HTRA4
amp:8p11.22	amp	8p11.22	0.004357	0.1906	8	38291467	38870624	RNF5P1
amp:8p11.22	amp	8p11.22	0.004357	0.1906	8	38291467	38870624	C8orf86
amp:14q32.33	amp	14q32.33	0.061139	0.20101	14	104023705	104035618	KLC1
amp:14q32.33	amp	14q32.33	0.061139	0.20101	14	104023705	104035618	BAG5
amp:14q32.33	amp	14q32.33	0.061139	0.20101	14	104023705	104035618	C14orf153
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	hsa-mir-4321
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	hsa-mir-637
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	AES
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	AMH
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	DAPK3
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	EEF2
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	GNA11
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	GNA15
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	GNG7
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	MATK
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	GADD45B
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	NFIC
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	OAZ1
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	MAP2K2
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	SGTA
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	SH3GL1
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	TBXA2R
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	THOP1
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	TLE2
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	S1PR4
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	APBA3
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	CHAF1A
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	EBI3
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	HMG20B
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	SEMA6B
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	ZFR2
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	PIP5K1C
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	TIMM13
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	SNORD37
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	TJP3
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	ITGB1BP3
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	SLC39A3
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	ZBTB7A
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	FZR1
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	SIRT6
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	PIAS4
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	LSM7
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	STAP2
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	CCDC94
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	C19orf10
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	NCLN
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	SPPL2B
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	SHD
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	ZNF77
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	C19orf29
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	CELF5
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	FSD1
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	TLE6
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	ZNF556
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	UBXN6
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	DOHH
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	CREB3L3
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	HDGFRP2
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	LMNB2
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	RAX2
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	MPND
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	ATCAY
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	ZNF554
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	MRPL54
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	LRG1
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	TMIGD2
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	TNFAIP8L1
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	ZNF57
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	JSRP1
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	C19orf28
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	GIPC3
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	DIRAS1
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	ZNF555
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	ANKRD24
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	C19orf77
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	TMPRSS9
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	C19orf35
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	PLIN5
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	LINGO3
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	PLIN4
del:19p13.3	del	19p13.3	1.7793e-28	1.7793e-28	19	2244904	4675277	C19orf71
del:16q23.1	del	16q23.1	6.0572e-17	1.1097e-14	16	78016120	79627770	CLEC3A
del:16q23.1	del	16q23.1	6.0572e-17	1.1097e-14	16	78016120	79627770	WWOX
del:10q23.31	del	10q23.31	4.3079e-09	4.1166e-09	10	89617158	89898582	PTEN
del:10q23.31	del	10q23.31	4.3079e-09	4.1166e-09	10	89617158	89898582	KILLIN
del:2q22.1	del	2q22.1	1.3674e-07	1.2824e-07	2	139532192	143637838	LRP1B
del:Xp21.2	del	Xp21.2	1.2716e-07	1.2824e-07	X	30870233	34644819	hsa-mir-548f-5
del:Xp21.2	del	Xp21.2	1.2716e-07	1.2824e-07	X	30870233	34644819	DMD
del:Xp21.2	del	Xp21.2	1.2716e-07	1.2824e-07	X	30870233	34644819	FTHL17
del:Xp21.2	del	Xp21.2	1.2716e-07	1.2824e-07	X	30870233	34644819	FAM47A
del:17q11.2	del	17q11.2	1.6353e-07	1.9962e-06	17	29326736	29888119	hsa-mir-193a
del:17q11.2	del	17q11.2	1.6353e-07	1.9962e-06	17	29326736	29888119	EVI2A
del:17q11.2	del	17q11.2	1.6353e-07	1.9962e-06	17	29326736	29888119	EVI2B
del:17q11.2	del	17q11.2	1.6353e-07	1.9962e-06	17	29326736	29888119	NF1
del:17q11.2	del	17q11.2	1.6353e-07	1.9962e-06	17	29326736	29888119	OMG
del:17q11.2	del	17q11.2	1.6353e-07	1.9962e-06	17	29326736	29888119	RAB11FIP4
del:11p15.5	del	11p15.5	2.2727e-06	2.3111e-06	11	1	1944201	hsa-mir-4298
del:11p15.5	del	11p15.5	2.2727e-06	2.3111e-06	11	1	1944201	hsa-mir-210
del:11p15.5	del	11p15.5	2.2727e-06	2.3111e-06	11	1	1944201	AP2A2
del:11p15.5	del	11p15.5	2.2727e-06	2.3111e-06	11	1	1944201	CD151
del:11p15.5	del	11p15.5	2.2727e-06	2.3111e-06	11	1	1944201	CTSD
del:11p15.5	del	11p15.5	2.2727e-06	2.3111e-06	11	1	1944201	DRD4
del:11p15.5	del	11p15.5	2.2727e-06	2.3111e-06	11	1	1944201	DUSP8
del:11p15.5	del	11p15.5	2.2727e-06	2.3111e-06	11	1	1944201	HRAS
del:11p15.5	del	11p15.5	2.2727e-06	2.3111e-06	11	1	1944201	IRF7
del:11p15.5	del	11p15.5	2.2727e-06	2.3111e-06	11	1	1944201	LSP1
